time	valores	x	y	optional
20	28	-13.41666666	-43.18416666	TRUE
21	29	-13.41666666	-43.18416666	TRUE
22	30	-13.41666666	-43.18416666	TRUE
23	30	-13.41666666	-43.18416666	TRUE
24	33	-13.41666666	-43.18416666	TRUE
1	82	-10.39944444	-37.74722221	TRUE
2	86	-10.39944444	-37.74722221	TRUE
3	87	-10.39944444	-37.74722221	TRUE
4	88	-10.39944444	-37.74722221	TRUE
5	89	-10.39944444	-37.74722221	TRUE
6	90	-10.39944444	-37.74722221	TRUE
7	92	-10.39944444	-37.74722221	TRUE
8	92	-10.39944444	-37.74722221	TRUE
9	94	-10.39944444	-37.74722221	TRUE
10	89	-10.39944444	-37.74722221	TRUE
11	75	-10.39944444	-37.74722221	TRUE
12	61	-10.39944444	-37.74722221	TRUE
13	49	-10.39944444	-37.74722221	TRUE
14	45	-10.39944444	-37.74722221	TRUE
15	46	-10.39944444	-37.74722221	TRUE
16	41	-10.39944444	-37.74722221	TRUE
17	38	-10.39944444	-37.74722221	TRUE
18	38	-10.39944444	-37.74722221	TRUE
19	45	-10.39944444	-37.74722221	TRUE
20	45	-10.39944444	-37.74722221	TRUE
21	53	-10.39944444	-37.74722221	TRUE
22	60	-10.39944444	-37.74722221	TRUE
23	70	-10.39944444	-37.74722221	TRUE
24	77	-10.39944444	-37.74722221	TRUE
1	-9999	-6.75666666	-38.22749999	TRUE
2	-9999	-6.75666666	-38.22749999	TRUE
3	-9999	-6.75666666	-38.22749999	TRUE
4	-9999	-6.75666666	-38.22749999	TRUE
5	-9999	-6.75666666	-38.22749999	TRUE
6	-9999	-6.75666666	-38.22749999	TRUE
7	-9999	-6.75666666	-38.22749999	TRUE
8	-9999	-6.75666666	-38.22749999	TRUE
9	-9999	-6.75666666	-38.22749999	TRUE
10	-9999	-6.75666666	-38.22749999	TRUE
11	-9999	-6.75666666	-38.22749999	TRUE
12	-9999	-6.75666666	-38.22749999	TRUE
13	-9999	-6.75666666	-38.22749999	TRUE
14	-9999	-6.75666666	-38.22749999	TRUE
15	-9999	-6.75666666	-38.22749999	TRUE
16	-9999	-6.75666666	-38.22749999	TRUE
17	-9999	-6.75666666	-38.22749999	TRUE
18	-9999	-6.75666666	-38.22749999	TRUE
19	-9999	-6.75666666	-38.22749999	TRUE
20	-9999	-6.75666666	-38.22749999	TRUE
21	-9999	-6.75666666	-38.22749999	TRUE
22	-9999	-6.75666666	-38.22749999	TRUE
23	-9999	-6.75666666	-38.22749999	TRUE
24	-9999	-6.75666666	-38.22749999	TRUE
1	79	-2.52694443	-44.21305555	TRUE
2	80	-2.52694443	-44.21305555	TRUE
3	80	-2.52694443	-44.21305555	TRUE
4	81	-2.52694443	-44.21305555	TRUE
5	83	-2.52694443	-44.21305555	TRUE
6	83	-2.52694443	-44.21305555	TRUE
7	80	-2.52694443	-44.21305555	TRUE
8	80	-2.52694443	-44.21305555	TRUE
9	79	-2.52694443	-44.21305555	TRUE
10	79	-2.52694443	-44.21305555	TRUE
11	74	-2.52694443	-44.21305555	TRUE
12	68	-2.52694443	-44.21305555	TRUE
13	66	-2.52694443	-44.21305555	TRUE
14	67	-2.52694443	-44.21305555	TRUE
15	60	-2.52694443	-44.21305555	TRUE
16	61	-2.52694443	-44.21305555	TRUE
17	55	-2.52694443	-44.21305555	TRUE
18	53	-2.52694443	-44.21305555	TRUE
19	64	-2.52694443	-44.21305555	TRUE
20	62	-2.52694443	-44.21305555	TRUE
21	65	-2.52694443	-44.21305555	TRUE
22	71	-2.52694443	-44.21305555	TRUE
23	76	-2.52694443	-44.21305555	TRUE
24	76	-2.52694443	-44.21305555	TRUE
1	69	-5.13638888	-38.35638888	TRUE
2	72	-5.13638888	-38.35638888	TRUE
3	74	-5.13638888	-38.35638888	TRUE
4	77	-5.13638888	-38.35638888	TRUE
5	81	-5.13638888	-38.35638888	TRUE
6	78	-5.13638888	-38.35638888	TRUE
7	69	-5.13638888	-38.35638888	TRUE
8	64	-5.13638888	-38.35638888	TRUE
9	65	-5.13638888	-38.35638888	TRUE
10	63	-5.13638888	-38.35638888	TRUE
11	55	-5.13638888	-38.35638888	TRUE
12	47	-5.13638888	-38.35638888	TRUE
13	36	-5.13638888	-38.35638888	TRUE
14	38	-5.13638888	-38.35638888	TRUE
15	36	-5.13638888	-38.35638888	TRUE
16	36	-5.13638888	-38.35638888	TRUE
17	32	-5.13638888	-38.35638888	TRUE
18	29	-5.13638888	-38.35638888	TRUE
19	28	-5.13638888	-38.35638888	TRUE
20	26	-5.13638888	-38.35638888	TRUE
21	35	-5.13638888	-38.35638888	TRUE
22	44	-5.13638888	-38.35638888	TRUE
23	45	-5.13638888	-38.35638888	TRUE
24	50	-5.13638888	-38.35638888	TRUE
1	84	-4.26111111	-38.19749999	TRUE
2	85	-4.26111111	-38.19749999	TRUE
3	86	-4.26111111	-38.19749999	TRUE
4	88	-4.26111111	-38.19749999	TRUE
5	93	-4.26111111	-38.19749999	TRUE
6	92	-4.26111111	-38.19749999	TRUE
7	92	-4.26111111	-38.19749999	TRUE
8	94	-4.26111111	-38.19749999	TRUE
9	95	-4.26111111	-38.19749999	TRUE
10	95	-4.26111111	-38.19749999	TRUE
11	82	-4.26111111	-38.19749999	TRUE
12	72	-4.26111111	-38.19749999	TRUE
13	65	-4.26111111	-38.19749999	TRUE
14	58	-4.26111111	-38.19749999	TRUE
15	54	-4.26111111	-38.19749999	TRUE
16	46	-4.26111111	-38.19749999	TRUE
17	44	-4.26111111	-38.19749999	TRUE
18	42	-4.26111111	-38.19749999	TRUE
19	44	-4.26111111	-38.19749999	TRUE
20	51	-4.26111111	-38.19749999	TRUE
21	66	-4.26111111	-38.19749999	TRUE
22	68	-4.26111111	-38.19749999	TRUE
23	71	-4.26111111	-38.19749999	TRUE
24	70	-4.26111111	-38.19749999	TRUE
1	45	-5.90527777	-38.62777777	TRUE
2	50	-5.90527777	-38.62777777	TRUE
3	56	-5.90527777	-38.62777777	TRUE
4	57	-5.90527777	-38.62777777	TRUE
5	57	-5.90527777	-38.62777777	TRUE
6	58	-5.90527777	-38.62777777	TRUE
7	60	-5.90527777	-38.62777777	TRUE
8	49	-5.90527777	-38.62777777	TRUE
9	49	-5.90527777	-38.62777777	TRUE
10	49	-5.90527777	-38.62777777	TRUE
11	47	-5.90527777	-38.62777777	TRUE
12	41	-5.90527777	-38.62777777	TRUE
13	37	-5.90527777	-38.62777777	TRUE
14	32	-5.90527777	-38.62777777	TRUE
15	28	-5.90527777	-38.62777777	TRUE
16	26	-5.90527777	-38.62777777	TRUE
17	25	-5.90527777	-38.62777777	TRUE
18	25	-5.90527777	-38.62777777	TRUE
19	24	-5.90527777	-38.62777777	TRUE
20	22	-5.90527777	-38.62777777	TRUE
21	23	-5.90527777	-38.62777777	TRUE
22	23	-5.90527777	-38.62777777	TRUE
23	24	-5.90527777	-38.62777777	TRUE
24	35	-5.90527777	-38.62777777	TRUE
1	70	-17.96416666	-38.6961111	TRUE
2	72	-17.96416666	-38.6961111	TRUE
3	74	-17.96416666	-38.6961111	TRUE
4	71	-17.96416666	-38.6961111	TRUE
5	73	-17.96416666	-38.6961111	TRUE
6	72	-17.96416666	-38.6961111	TRUE
7	73	-17.96416666	-38.6961111	TRUE
8	71	-17.96416666	-38.6961111	TRUE
9	71	-17.96416666	-38.6961111	TRUE
10	74	-17.96416666	-38.6961111	TRUE
11	76	-17.96416666	-38.6961111	TRUE
12	75	-17.96416666	-38.6961111	TRUE
13	66	-17.96416666	-38.6961111	TRUE
14	64	-17.96416666	-38.6961111	TRUE
15	69	-17.96416666	-38.6961111	TRUE
16	67	-17.96416666	-38.6961111	TRUE
17	66	-17.96416666	-38.6961111	TRUE
18	70	-17.96416666	-38.6961111	TRUE
19	71	-17.96416666	-38.6961111	TRUE
20	75	-17.96416666	-38.6961111	TRUE
21	78	-17.96416666	-38.6961111	TRUE
22	80	-17.96416666	-38.6961111	TRUE
23	80	-17.96416666	-38.6961111	TRUE
24	81	-17.96416666	-38.6961111	TRUE
1	85	-14.17138888	-39.69249999	TRUE
2	88	-14.17138888	-39.69249999	TRUE
3	86	-14.17138888	-39.69249999	TRUE
4	89	-14.17138888	-39.69249999	TRUE
5	90	-14.17138888	-39.69249999	TRUE
6	91	-14.17138888	-39.69249999	TRUE
7	93	-14.17138888	-39.69249999	TRUE
8	94	-14.17138888	-39.69249999	TRUE
9	93	-14.17138888	-39.69249999	TRUE
10	94	-14.17138888	-39.69249999	TRUE
11	94	-14.17138888	-39.69249999	TRUE
12	84	-14.17138888	-39.69249999	TRUE
13	75	-14.17138888	-39.69249999	TRUE
14	67	-14.17138888	-39.69249999	TRUE
15	70	-14.17138888	-39.69249999	TRUE
16	56	-14.17138888	-39.69249999	TRUE
17	54	-14.17138888	-39.69249999	TRUE
18	55	-14.17138888	-39.69249999	TRUE
19	49	-14.17138888	-39.69249999	TRUE
20	48	-14.17138888	-39.69249999	TRUE
21	57	-14.17138888	-39.69249999	TRUE
22	68	-14.17138888	-39.69249999	TRUE
23	77	-14.17138888	-39.69249999	TRUE
24	85	-14.17138888	-39.69249999	TRUE
1	82	-10.14527777	-36.28638888	TRUE
2	78	-10.14527777	-36.28638888	TRUE
3	77	-10.14527777	-36.28638888	TRUE
4	77	-10.14527777	-36.28638888	TRUE
5	79	-10.14527777	-36.28638888	TRUE
6	79	-10.14527777	-36.28638888	TRUE
7	77	-10.14527777	-36.28638888	TRUE
8	77	-10.14527777	-36.28638888	TRUE
9	76	-10.14527777	-36.28638888	TRUE
10	72	-10.14527777	-36.28638888	TRUE
11	65	-10.14527777	-36.28638888	TRUE
12	60	-10.14527777	-36.28638888	TRUE
13	51	-10.14527777	-36.28638888	TRUE
14	48	-10.14527777	-36.28638888	TRUE
15	53	-10.14527777	-36.28638888	TRUE
16	53	-10.14527777	-36.28638888	TRUE
17	58	-10.14527777	-36.28638888	TRUE
18	56	-10.14527777	-36.28638888	TRUE
19	62	-10.14527777	-36.28638888	TRUE
20	64	-10.14527777	-36.28638888	TRUE
21	67	-10.14527777	-36.28638888	TRUE
22	71	-10.14527777	-36.28638888	TRUE
23	78	-10.14527777	-36.28638888	TRUE
24	73	-10.14527777	-36.28638888	TRUE
1	86	-16.38916666	-39.18249999	TRUE
2	85	-16.38916666	-39.18249999	TRUE
3	86	-16.38916666	-39.18249999	TRUE
4	89	-16.38916666	-39.18249999	TRUE
5	91	-16.38916666	-39.18249999	TRUE
6	93	-16.38916666	-39.18249999	TRUE
7	94	-16.38916666	-39.18249999	TRUE
8	95	-16.38916666	-39.18249999	TRUE
9	95	-16.38916666	-39.18249999	TRUE
10	95	-16.38916666	-39.18249999	TRUE
11	94	-16.38916666	-39.18249999	TRUE
12	92	-16.38916666	-39.18249999	TRUE
13	81	-16.38916666	-39.18249999	TRUE
14	78	-16.38916666	-39.18249999	TRUE
15	81	-16.38916666	-39.18249999	TRUE
16	78	-16.38916666	-39.18249999	TRUE
17	76	-16.38916666	-39.18249999	TRUE
18	88	-16.38916666	-39.18249999	TRUE
19	86	-16.38916666	-39.18249999	TRUE
20	90	-16.38916666	-39.18249999	TRUE
21	93	-16.38916666	-39.18249999	TRUE
22	94	-16.38916666	-39.18249999	TRUE
23	94	-16.38916666	-39.18249999	TRUE
24	94	-16.38916666	-39.18249999	TRUE
1	88	-17.00722222	-39.55138888	TRUE
2	93	-17.00722222	-39.55138888	TRUE
3	94	-17.00722222	-39.55138888	TRUE
4	95	-17.00722222	-39.55138888	TRUE
5	93	-17.00722222	-39.55138888	TRUE
6	94	-17.00722222	-39.55138888	TRUE
7	95	-17.00722222	-39.55138888	TRUE
8	93	-17.00722222	-39.55138888	TRUE
9	94	-17.00722222	-39.55138888	TRUE
10	93	-17.00722222	-39.55138888	TRUE
11	91	-17.00722222	-39.55138888	TRUE
12	88	-17.00722222	-39.55138888	TRUE
13	87	-17.00722222	-39.55138888	TRUE
14	81	-17.00722222	-39.55138888	TRUE
15	84	-17.00722222	-39.55138888	TRUE
16	88	-17.00722222	-39.55138888	TRUE
17	84	-17.00722222	-39.55138888	TRUE
18	83	-17.00722222	-39.55138888	TRUE
19	88	-17.00722222	-39.55138888	TRUE
20	86	-17.00722222	-39.55138888	TRUE
21	90	-17.00722222	-39.55138888	TRUE
22	89	-17.00722222	-39.55138888	TRUE
23	92	-17.00722222	-39.55138888	TRUE
24	90	-17.00722222	-39.55138888	TRUE
1	28	-6.39916666	-41.73999999	TRUE
2	30	-6.39916666	-41.73999999	TRUE
3	31	-6.39916666	-41.73999999	TRUE
4	33	-6.39916666	-41.73999999	TRUE
5	33	-6.39916666	-41.73999999	TRUE
6	38	-6.39916666	-41.73999999	TRUE
7	42	-6.39916666	-41.73999999	TRUE
8	44	-6.39916666	-41.73999999	TRUE
9	49	-6.39916666	-41.73999999	TRUE
10	50	-6.39916666	-41.73999999	TRUE
11	44	-6.39916666	-41.73999999	TRUE
12	42	-6.39916666	-41.73999999	TRUE
13	36	-6.39916666	-41.73999999	TRUE
14	32	-6.39916666	-41.73999999	TRUE
15	28	-6.39916666	-41.73999999	TRUE
16	27	-6.39916666	-41.73999999	TRUE
17	22	-6.39916666	-41.73999999	TRUE
18	21	-6.39916666	-41.73999999	TRUE
19	19	-6.39916666	-41.73999999	TRUE
20	19	-6.39916666	-41.73999999	TRUE
21	19	-6.39916666	-41.73999999	TRUE
22	22	-6.39916666	-41.73999999	TRUE
23	23	-6.39916666	-41.73999999	TRUE
24	25	-6.39916666	-41.73999999	TRUE
1	36	-13.03888888	-42.61722221	TRUE
2	38	-13.03888888	-42.61722221	TRUE
3	51	-13.03888888	-42.61722221	TRUE
4	57	-13.03888888	-42.61722221	TRUE
5	63	-13.03888888	-42.61722221	TRUE
6	66	-13.03888888	-42.61722221	TRUE
7	70	-13.03888888	-42.61722221	TRUE
8	73	-13.03888888	-42.61722221	TRUE
9	74	-13.03888888	-42.61722221	TRUE
10	69	-13.03888888	-42.61722221	TRUE
11	54	-13.03888888	-42.61722221	TRUE
12	45	-13.03888888	-42.61722221	TRUE
13	40	-13.03888888	-42.61722221	TRUE
14	34	-13.03888888	-42.61722221	TRUE
15	31	-13.03888888	-42.61722221	TRUE
16	27	-13.03888888	-42.61722221	TRUE
17	24	-13.03888888	-42.61722221	TRUE
18	23	-13.03888888	-42.61722221	TRUE
19	25	-13.03888888	-42.61722221	TRUE
20	22	-13.03888888	-42.61722221	TRUE
21	25	-13.03888888	-42.61722221	TRUE
22	27	-13.03888888	-42.61722221	TRUE
23	30	-13.03888888	-42.61722221	TRUE
24	33	-13.03888888	-42.61722221	TRUE
1	32	-9.00138888	-39.91277777	TRUE
2	41	-9.00138888	-39.91277777	TRUE
3	50	-9.00138888	-39.91277777	TRUE
4	56	-9.00138888	-39.91277777	TRUE
5	60	-9.00138888	-39.91277777	TRUE
6	64	-9.00138888	-39.91277777	TRUE
7	64	-9.00138888	-39.91277777	TRUE
8	66	-9.00138888	-39.91277777	TRUE
9	66	-9.00138888	-39.91277777	TRUE
10	64	-9.00138888	-39.91277777	TRUE
11	59	-9.00138888	-39.91277777	TRUE
12	53	-9.00138888	-39.91277777	TRUE
13	49	-9.00138888	-39.91277777	TRUE
14	42	-9.00138888	-39.91277777	TRUE
15	37	-9.00138888	-39.91277777	TRUE
16	30	-9.00138888	-39.91277777	TRUE
17	27	-9.00138888	-39.91277777	TRUE
18	23	-9.00138888	-39.91277777	TRUE
19	22	-9.00138888	-39.91277777	TRUE
20	22	-9.00138888	-39.91277777	TRUE
21	24	-9.00138888	-39.91277777	TRUE
22	26	-9.00138888	-39.91277777	TRUE
23	27	-9.00138888	-39.91277777	TRUE
24	31	-9.00138888	-39.91277777	TRUE
1	32	-6.39666666	-39.27027777	TRUE
2	35	-6.39666666	-39.27027777	TRUE
3	40	-6.39666666	-39.27027777	TRUE
4	54	-6.39666666	-39.27027777	TRUE
5	57	-6.39666666	-39.27027777	TRUE
6	61	-6.39666666	-39.27027777	TRUE
7	66	-6.39666666	-39.27027777	TRUE
8	69	-6.39666666	-39.27027777	TRUE
9	71	-6.39666666	-39.27027777	TRUE
10	57	-6.39666666	-39.27027777	TRUE
11	48	-6.39666666	-39.27027777	TRUE
12	46	-6.39666666	-39.27027777	TRUE
13	37	-6.39666666	-39.27027777	TRUE
14	32	-6.39666666	-39.27027777	TRUE
15	27	-6.39666666	-39.27027777	TRUE
16	23	-6.39666666	-39.27027777	TRUE
17	22	-6.39666666	-39.27027777	TRUE
18	22	-6.39666666	-39.27027777	TRUE
19	21	-6.39666666	-39.27027777	TRUE
20	26	-6.39666666	-39.27027777	TRUE
21	26	-6.39666666	-39.27027777	TRUE
22	26	-6.39666666	-39.27027777	TRUE
23	28	-6.39666666	-39.27027777	TRUE
24	30	-6.39666666	-39.27027777	TRUE
1	51	-7.47472221	-44.34472221	TRUE
2	48	-7.47472221	-44.34472221	TRUE
3	49	-7.47472221	-44.34472221	TRUE
4	47	-7.47472221	-44.34472221	TRUE
5	51	-7.47472221	-44.34472221	TRUE
6	51	-7.47472221	-44.34472221	TRUE
7	48	-7.47472221	-44.34472221	TRUE
8	51	-7.47472221	-44.34472221	TRUE
9	47	-7.47472221	-44.34472221	TRUE
10	43	-7.47472221	-44.34472221	TRUE
11	47	-7.47472221	-44.34472221	TRUE
12	39	-7.47472221	-44.34472221	TRUE
13	32	-7.47472221	-44.34472221	TRUE
14	29	-7.47472221	-44.34472221	TRUE
15	28	-7.47472221	-44.34472221	TRUE
16	29	-7.47472221	-44.34472221	TRUE
17	25	-7.47472221	-44.34472221	TRUE
18	23	-7.47472221	-44.34472221	TRUE
19	23	-7.47472221	-44.34472221	TRUE
20	22	-7.47472221	-44.34472221	TRUE
21	23	-7.47472221	-44.34472221	TRUE
22	28	-7.47472221	-44.34472221	TRUE
23	32	-7.47472221	-44.34472221	TRUE
24	38	-7.47472221	-44.34472221	TRUE
1	76	-8.2361111	-35.98583333	TRUE
2	79	-8.2361111	-35.98583333	TRUE
3	82	-8.2361111	-35.98583333	TRUE
4	83	-8.2361111	-35.98583333	TRUE
5	83	-8.2361111	-35.98583333	TRUE
6	84	-8.2361111	-35.98583333	TRUE
7	85	-8.2361111	-35.98583333	TRUE
8	86	-8.2361111	-35.98583333	TRUE
9	86	-8.2361111	-35.98583333	TRUE
10	81	-8.2361111	-35.98583333	TRUE
11	69	-8.2361111	-35.98583333	TRUE
12	64	-8.2361111	-35.98583333	TRUE
13	57	-8.2361111	-35.98583333	TRUE
14	50	-8.2361111	-35.98583333	TRUE
15	43	-8.2361111	-35.98583333	TRUE
16	42	-8.2361111	-35.98583333	TRUE
17	37	-8.2361111	-35.98583333	TRUE
18	39	-8.2361111	-35.98583333	TRUE
19	42	-8.2361111	-35.98583333	TRUE
20	48	-8.2361111	-35.98583333	TRUE
21	60	-8.2361111	-35.98583333	TRUE
22	66	-8.2361111	-35.98583333	TRUE
23	69	-8.2361111	-35.98583333	TRUE
24	75	-8.2361111	-35.98583333	TRUE
1	48	-8.5936111	-38.58388888	TRUE
2	56	-8.5936111	-38.58388888	TRUE
3	59	-8.5936111	-38.58388888	TRUE
4	62	-8.5936111	-38.58388888	TRUE
5	66	-8.5936111	-38.58388888	TRUE
6	65	-8.5936111	-38.58388888	TRUE
7	67	-8.5936111	-38.58388888	TRUE
8	68	-8.5936111	-38.58388888	TRUE
9	69	-8.5936111	-38.58388888	TRUE
10	68	-8.5936111	-38.58388888	TRUE
11	62	-8.5936111	-38.58388888	TRUE
12	54	-8.5936111	-38.58388888	TRUE
13	46	-8.5936111	-38.58388888	TRUE
14	40	-8.5936111	-38.58388888	TRUE
15	31	-8.5936111	-38.58388888	TRUE
16	31	-8.5936111	-38.58388888	TRUE
17	27	-8.5936111	-38.58388888	TRUE
18	27	-8.5936111	-38.58388888	TRUE
19	25	-8.5936111	-38.58388888	TRUE
20	25	-8.5936111	-38.58388888	TRUE
21	26	-8.5936111	-38.58388888	TRUE
22	28	-8.5936111	-38.58388888	TRUE
23	36	-8.5936111	-38.58388888	TRUE
24	39	-8.5936111	-38.58388888	TRUE
1	27	-5.34916666	-41.51222222	TRUE
2	28	-5.34916666	-41.51222222	TRUE
3	29	-5.34916666	-41.51222222	TRUE
4	30	-5.34916666	-41.51222222	TRUE
5	31	-5.34916666	-41.51222222	TRUE
6	37	-5.34916666	-41.51222222	TRUE
7	45	-5.34916666	-41.51222222	TRUE
8	50	-5.34916666	-41.51222222	TRUE
9	57	-5.34916666	-41.51222222	TRUE
10	62	-5.34916666	-41.51222222	TRUE
11	53	-5.34916666	-41.51222222	TRUE
12	45	-5.34916666	-41.51222222	TRUE
13	44	-5.34916666	-41.51222222	TRUE
14	38	-5.34916666	-41.51222222	TRUE
15	33	-5.34916666	-41.51222222	TRUE
16	29	-5.34916666	-41.51222222	TRUE
17	22	-5.34916666	-41.51222222	TRUE
18	21	-5.34916666	-41.51222222	TRUE
19	18	-5.34916666	-41.51222222	TRUE
20	17	-5.34916666	-41.51222222	TRUE
21	17	-5.34916666	-41.51222222	TRUE
22	21	-5.34916666	-41.51222222	TRUE
23	24	-5.34916666	-41.51222222	TRUE
24	26	-5.34916666	-41.51222222	TRUE
1	53	-5.82472221	-46.15944444	TRUE
2	58	-5.82472221	-46.15944444	TRUE
3	66	-5.82472221	-46.15944444	TRUE
4	69	-5.82472221	-46.15944444	TRUE
5	70	-5.82472221	-46.15944444	TRUE
6	70	-5.82472221	-46.15944444	TRUE
7	73	-5.82472221	-46.15944444	TRUE
8	73	-5.82472221	-46.15944444	TRUE
9	73	-5.82472221	-46.15944444	TRUE
10	74	-5.82472221	-46.15944444	TRUE
11	74	-5.82472221	-46.15944444	TRUE
12	71	-5.82472221	-46.15944444	TRUE
13	66	-5.82472221	-46.15944444	TRUE
14	55	-5.82472221	-46.15944444	TRUE
15	52	-5.82472221	-46.15944444	TRUE
16	46	-5.82472221	-46.15944444	TRUE
17	36	-5.82472221	-46.15944444	TRUE
18	31	-5.82472221	-46.15944444	TRUE
19	30	-5.82472221	-46.15944444	TRUE
20	29	-5.82472221	-46.15944444	TRUE
21	29	-5.82472221	-46.15944444	TRUE
22	43	-5.82472221	-46.15944444	TRUE
23	57	-5.82472221	-46.15944444	TRUE
24	52	-5.82472221	-46.15944444	TRUE
1	58	-14.18166666	-41.67222221	TRUE
2	62	-14.18166666	-41.67222221	TRUE
3	62	-14.18166666	-41.67222221	TRUE
4	63	-14.18166666	-41.67222221	TRUE
5	65	-14.18166666	-41.67222221	TRUE
6	66	-14.18166666	-41.67222221	TRUE
7	67	-14.18166666	-41.67222221	TRUE
8	68	-14.18166666	-41.67222221	TRUE
9	69	-14.18166666	-41.67222221	TRUE
10	69	-14.18166666	-41.67222221	TRUE
11	65	-14.18166666	-41.67222221	TRUE
12	61	-14.18166666	-41.67222221	TRUE
13	54	-14.18166666	-41.67222221	TRUE
14	45	-14.18166666	-41.67222221	TRUE
15	36	-14.18166666	-41.67222221	TRUE
16	33	-14.18166666	-41.67222221	TRUE
17	29	-14.18166666	-41.67222221	TRUE
18	26	-14.18166666	-41.67222221	TRUE
19	27	-14.18166666	-41.67222221	TRUE
20	25	-14.18166666	-41.67222221	TRUE
21	28	-14.18166666	-41.67222221	TRUE
22	30	-14.18166666	-41.67222221	TRUE
23	35	-14.18166666	-41.67222221	TRUE
24	48	-14.18166666	-41.67222221	TRUE
1	27	-9.03305554	-42.70055555	TRUE
2	35	-9.03305554	-42.70055555	TRUE
3	39	-9.03305554	-42.70055555	TRUE
4	42	-9.03305554	-42.70055555	TRUE
5	44	-9.03305554	-42.70055555	TRUE
6	47	-9.03305554	-42.70055555	TRUE
7	51	-9.03305554	-42.70055555	TRUE
8	51	-9.03305554	-42.70055555	TRUE
9	56	-9.03305554	-42.70055555	TRUE
10	57	-9.03305554	-42.70055555	TRUE
11	53	-9.03305554	-42.70055555	TRUE
12	46	-9.03305554	-42.70055555	TRUE
13	39	-9.03305554	-42.70055555	TRUE
14	34	-9.03305554	-42.70055555	TRUE
15	29	-9.03305554	-42.70055555	TRUE
16	27	-9.03305554	-42.70055555	TRUE
17	23	-9.03305554	-42.70055555	TRUE
18	21	-9.03305554	-42.70055555	TRUE
19	18	-9.03305554	-42.70055555	TRUE
20	18	-9.03305554	-42.70055555	TRUE
21	18	-9.03305554	-42.70055555	TRUE
22	20	-9.03305554	-42.70055555	TRUE
23	23	-9.03305554	-42.70055555	TRUE
24	26	-9.03305554	-42.70055555	TRUE
1	55	-5.17305554	-39.28722221	TRUE
2	60	-5.17305554	-39.28722221	TRUE
3	65	-5.17305554	-39.28722221	TRUE
4	66	-5.17305554	-39.28722221	TRUE
5	68	-5.17305554	-39.28722221	TRUE
6	71	-5.17305554	-39.28722221	TRUE
7	75	-5.17305554	-39.28722221	TRUE
8	72	-5.17305554	-39.28722221	TRUE
9	65	-5.17305554	-39.28722221	TRUE
10	60	-5.17305554	-39.28722221	TRUE
11	53	-5.17305554	-39.28722221	TRUE
12	44	-5.17305554	-39.28722221	TRUE
13	36	-5.17305554	-39.28722221	TRUE
14	31	-5.17305554	-39.28722221	TRUE
15	30	-5.17305554	-39.28722221	TRUE
16	27	-5.17305554	-39.28722221	TRUE
17	24	-5.17305554	-39.28722221	TRUE
18	24	-5.17305554	-39.28722221	TRUE
19	24	-5.17305554	-39.28722221	TRUE
20	23	-5.17305554	-39.28722221	TRUE
21	25	-5.17305554	-39.28722221	TRUE
22	26	-5.17305554	-39.28722221	TRUE
23	29	-5.17305554	-39.28722221	TRUE
24	40	-5.17305554	-39.28722221	TRUE
1	52	-14.20805555	-42.74944444	TRUE
2	52	-14.20805555	-42.74944444	TRUE
3	57	-14.20805555	-42.74944444	TRUE
4	60	-14.20805555	-42.74944444	TRUE
5	61	-14.20805555	-42.74944444	TRUE
6	63	-14.20805555	-42.74944444	TRUE
7	64	-14.20805555	-42.74944444	TRUE
8	61	-14.20805555	-42.74944444	TRUE
9	62	-14.20805555	-42.74944444	TRUE
10	60	-14.20805555	-42.74944444	TRUE
11	55	-14.20805555	-42.74944444	TRUE
12	48	-14.20805555	-42.74944444	TRUE
13	42	-14.20805555	-42.74944444	TRUE
14	38	-14.20805555	-42.74944444	TRUE
15	32	-14.20805555	-42.74944444	TRUE
16	28	-14.20805555	-42.74944444	TRUE
17	24	-14.20805555	-42.74944444	TRUE
18	23	-14.20805555	-42.74944444	TRUE
19	21	-14.20805555	-42.74944444	TRUE
20	22	-14.20805555	-42.74944444	TRUE
21	23	-14.20805555	-42.74944444	TRUE
22	25	-14.20805555	-42.74944444	TRUE
23	27	-14.20805555	-42.74944444	TRUE
24	28	-14.20805555	-42.74944444	TRUE
1	66	-9.80416666	-36.61888888	TRUE
2	67	-9.80416666	-36.61888888	TRUE
3	69	-9.80416666	-36.61888888	TRUE
4	71	-9.80416666	-36.61888888	TRUE
5	72	-9.80416666	-36.61888888	TRUE
6	72	-9.80416666	-36.61888888	TRUE
7	72	-9.80416666	-36.61888888	TRUE
8	72	-9.80416666	-36.61888888	TRUE
9	73	-9.80416666	-36.61888888	TRUE
10	70	-9.80416666	-36.61888888	TRUE
11	57	-9.80416666	-36.61888888	TRUE
12	43	-9.80416666	-36.61888888	TRUE
13	34	-9.80416666	-36.61888888	TRUE
14	24	-9.80416666	-36.61888888	TRUE
15	20	-9.80416666	-36.61888888	TRUE
16	24	-9.80416666	-36.61888888	TRUE
17	26	-9.80416666	-36.61888888	TRUE
18	25	-9.80416666	-36.61888888	TRUE
19	29	-9.80416666	-36.61888888	TRUE
20	35	-9.80416666	-36.61888888	TRUE
21	45	-9.80416666	-36.61888888	TRUE
22	53	-9.80416666	-36.61888888	TRUE
23	59	-9.80416666	-36.61888888	TRUE
24	63	-9.80416666	-36.61888888	TRUE
1	81	-10.73749999	-38.10777777	TRUE
